epoch,epoch_dates,point_entry,country,numSchedArrivals,numTestsPerformed,numPositivesFound,numTestsAlloc
22,2020-09-17/2020-09-18,Entry_18,IE,390,238,0,390
22,2020-09-17/2020-09-18,Entry_18,IL,232,0,0,0
22,2020-09-17/2020-09-18,Entry_18,IT,52,0,0,0
22,2020-09-17/2020-09-18,Entry_18,NL,70,2,0,8
22,2020-09-17/2020-09-18,Entry_18,Other,128,72,2,98
22,2020-09-17/2020-09-18,Entry_18,PL,310,16,0,20
22,2020-09-17/2020-09-18,Entry_18,PT,30,26,0,30
22,2020-09-17/2020-09-18,Entry_18,SK,52,34,0,52
22,2020-09-17/2020-09-18,Entry_19,AT,206,116,0,134
22,2020-09-17/2020-09-18,Entry_19,BE,304,126,0,148
22,2020-09-17/2020-09-18,Entry_19,CH,268,224,0,268
22,2020-09-17/2020-09-18,Entry_19,CZ,332,282,0,332
22,2020-09-17/2020-09-18,Entry_19,DE,3012,0,0,0
22,2020-09-17/2020-09-18,Entry_19,FR,46,16,0,46
22,2020-09-17/2020-09-18,Entry_19,GB,1740,0,0,0
22,2020-09-17/2020-09-18,Entry_19,IT,90,2,0,2
22,2020-09-17/2020-09-18,Entry_19,NL,304,14,0,88
22,2020-09-17/2020-09-18,Entry_19,Other,78,44,0,72
22,2020-09-17/2020-09-18,Entry_19,PL,30,18,0,30
22,2020-09-17/2020-09-18,Entry_2,BG,396,0,0,0
22,2020-09-17/2020-09-18,Entry_2,RO,40,0,0,0
22,2020-09-17/2020-09-18,Entry_20,AT,332,76,0,102
22,2020-09-17/2020-09-18,Entry_20,BE,178,0,0,0
22,2020-09-17/2020-09-18,Entry_20,CH,114,100,0,110
22,2020-09-17/2020-09-18,Entry_20,CZ,490,60,0,82
22,2020-09-17/2020-09-18,Entry_20,DE,50,0,0,0
22,2020-09-17/2020-09-18,Entry_20,GB,796,0,0,0
22,2020-09-17/2020-09-18,Entry_20,IT,112,0,0,0
22,2020-09-17/2020-09-18,Entry_20,NL,124,12,0,58
22,2020-09-17/2020-09-18,Entry_20,Other,80,34,0,54
22,2020-09-17/2020-09-18,Entry_20,PL,3114,270,4,370
22,2020-09-17/2020-09-18,Entry_20,SK,68,18,0,24
22,2020-09-17/2020-09-18,Entry_21,CH,60,36,2,48
22,2020-09-17/2020-09-18,Entry_21,CZ,136,36,0,54
22,2020-09-17/2020-09-18,Entry_21,DE,244,12,0,62
22,2020-09-17/2020-09-18,Entry_21,GB,1426,0,0,0
22,2020-09-17/2020-09-18,Entry_21,IT,40,0,0,0
22,2020-09-17/2020-09-18,Entry_21,Other,78,30,0,70
22,2020-09-17/2020-09-18,Entry_21,PL,310,76,0,86
22,2020-09-17/2020-09-18,Entry_22,AT,70,28,0,32
22,2020-09-17/2020-09-18,Entry_22,CH,30,20,0,24
22,2020-09-17/2020-09-18,Entry_22,CZ,42,32,0,42
22,2020-09-17/2020-09-18,Entry_22,DE,222,0,0,0
22,2020-09-17/2020-09-18,Entry_22,DK,300,130,0,150
22,2020-09-17/2020-09-18,Entry_22,GB,218,0,0,0
22,2020-09-17/2020-09-18,Entry_22,IL,94,0,0,0
22,2020-09-17/2020-09-18,Entry_22,NL,240,28,0,50
22,2020-09-17/2020-09-18,Entry_22,Other,82,48,0,62
22,2020-09-17/2020-09-18,Entry_22,PL,40,34,0,40
22,2020-09-17/2020-09-18,Entry_23,DE,802,58,0,68
22,2020-09-17/2020-09-18,Entry_23,Other,40,28,0,38
22,2020-09-17/2020-09-18,Entry_26,GB,180,2,0,98
22,2020-09-17/2020-09-18,Entry_3,AL,184,0,0,184
22,2020-09-17/2020-09-18,Entry_3,BG,30,0,0,0
22,2020-09-17/2020-09-18,Entry_3,DE,54,0,0,0
22,2020-09-17/2020-09-18,Entry_3,MK,1874,0,0,1874
22,2020-09-17/2020-09-18,Entry_3,Other,98,0,0,20
22,2020-09-17/2020-09-18,Entry_3,RS,122,2,0,122
22,2020-09-17/2020-09-18,Entry_3,TR,30,0,0,30
22,2020-09-17/2020-09-18,Entry_3,XK,26,0,0,26
22,2020-09-17/2020-09-18,Entry_30,DE,362,76,0,92
22,2020-09-17/2020-09-18,Entry_30,GB,616,0,0,2
22,2020-09-17/2020-09-18,Entry_30,Other,28,20,0,28
22,2020-09-17/2020-09-18,Entry_33,AT,658,24,0,38
22,2020-09-17/2020-09-18,Entry_33,BE,482,0,0,0
22,2020-09-17/2020-09-18,Entry_33,CH,498,118,0,130
22,2020-09-17/2020-09-18,Entry_33,CI,32,28,0,32
22,2020-09-17/2020-09-18,Entry_33,CY,80,2,0,2
22,2020-09-17/2020-09-18,Entry_33,CZ,478,126,0,142
22,2020-09-17/2020-09-18,Entry_33,DE,8940,0,0,0
22,2020-09-17/2020-09-18,Entry_33,DK,308,228,2,304
22,2020-09-17/2020-09-18,Entry_33,FR,2436,1954,12,2436
22,2020-09-17/2020-09-18,Entry_33,GB,1706,0,0,0
22,2020-09-17/2020-09-18,Entry_33,IL,768,238,2,340
22,2020-09-17/2020-09-18,Entry_33,IT,120,0,0,0
22,2020-09-17/2020-09-18,Entry_33,LU,38,28,0,38
22,2020-09-17/2020-09-18,Entry_33,NL,246,12,0,50
22,2020-09-17/2020-09-18,Entry_33,Other,194,142,2,188
22,2020-09-17/2020-09-18,Entry_33,PL,54,18,0,28
22,2020-09-17/2020-09-18,Entry_33,SE,50,24,0,44
22,2020-09-17/2020-09-18,Entry_33,SI,228,220,0,228
22,2020-09-17/2020-09-18,Entry_34,AT,132,0,0,6
22,2020-09-17/2020-09-18,Entry_34,BE,88,0,0,0
22,2020-09-17/2020-09-18,Entry_34,CZ,42,4,0,6
22,2020-09-17/2020-09-18,Entry_34,DE,484,128,0,152
22,2020-09-17/2020-09-18,Entry_34,DK,722,0,0,16
22,2020-09-17/2020-09-18,Entry_34,FR,378,146,0,204
22,2020-09-17/2020-09-18,Entry_34,GB,462,0,0,0
22,2020-09-17/2020-09-18,Entry_34,IE,196,158,0,196
22,2020-09-17/2020-09-18,Entry_34,IT,142,2,0,2
22,2020-09-17/2020-09-18,Entry_34,NL,106,8,0,36
22,2020-09-17/2020-09-18,Entry_34,Other,118,54,0,92
22,2020-09-17/2020-09-18,Entry_34,PL,252,6,0,14
22,2020-09-17/2020-09-18,Entry_34,RO,32,0,0,0
22,2020-09-17/2020-09-18,Entry_34,SE,348,138,0,156
22,2020-09-17/2020-09-18,Entry_36,AT,56,28,0,34
22,2020-09-17/2020-09-18,Entry_36,BG,38,0,0,0
22,2020-09-17/2020-09-18,Entry_36,CH,48,24,0,36
22,2020-09-17/2020-09-18,Entry_36,DE,378,0,0,0
22,2020-09-17/2020-09-18,Entry_36,FR,54,42,0,54
22,2020-09-17/2020-09-18,Entry_36,IT,362,2,0,4
22,2020-09-17/2020-09-18,Entry_36,NL,34,12,0,14
22,2020-09-17/2020-09-18,Entry_36,Other,98,46,0,58
22,2020-09-17/2020-09-18,Entry_38,GB,28,18,0,28
22,2020-09-17/2020-09-18,Entry_39,AT,48,36,0,48
22,2020-09-17/2020-09-18,Entry_39,BE,30,4,0,8
22,2020-09-17/2020-09-18,Entry_39,BG,324,0,0,0
22,2020-09-17/2020-09-18,Entry_39,CH,68,42,0,68
22,2020-09-17/2020-09-18,Entry_39,DE,412,22,0,34
22,2020-09-17/2020-09-18,Entry_39,FR,40,14,0,40
22,2020-09-17/2020-09-18,Entry_39,IT,618,306,0,588
22,2020-09-17/2020-09-18,Entry_39,NL,36,12,0,20
22,2020-09-17/2020-09-18,Entry_39,Other,132,42,0,112
22,2020-09-17/2020-09-18,Entry_39,RO,64,0,0,0
22,2020-09-17/2020-09-18,Entry_39,TR,82,28,0,82
22,2020-09-17/2020-09-18,Entry_4,AT,296,94,0,110
22,2020-09-17/2020-09-18,Entry_4,BE,310,152,2,174
22,2020-09-17/2020-09-18,Entry_4,CH,234,70,0,82
22,2020-09-17/2020-09-18,Entry_4,CI,28,18,0,28
22,2020-09-17/2020-09-18,Entry_4,CY,556,232,0,252
22,2020-09-17/2020-09-18,Entry_4,CZ,106,90,2,106
22,2020-09-17/2020-09-18,Entry_4,DE,5132,0,0,0
22,2020-09-17/2020-09-18,Entry_4,ES,28,18,2,28
22,2020-09-17/2020-09-18,Entry_4,FR,112,62,2,112
22,2020-09-17/2020-09-18,Entry_4,GB,1218,0,0,0
22,2020-09-17/2020-09-18,Entry_4,IE,180,146,2,180
22,2020-09-17/2020-09-18,Entry_4,IL,498,178,2,284
22,2020-09-17/2020-09-18,Entry_4,IT,180,0,0,0
22,2020-09-17/2020-09-18,Entry_4,MT,86,74,0,86
22,2020-09-17/2020-09-18,Entry_4,NL,668,162,6,216
22,2020-09-17/2020-09-18,Entry_4,Other,184,130,0,170
22,2020-09-17/2020-09-18,Entry_4,PL,310,288,0,310
22,2020-09-17/2020-09-18,Entry_4,RO,98,0,0,0
22,2020-09-17/2020-09-18,Entry_4,RS,40,36,0,40
22,2020-09-17/2020-09-18,Entry_4,RU,28,20,2,28
22,2020-09-17/2020-09-18,Entry_4,SE,106,104,0,106
22,2020-09-17/2020-09-18,Entry_4,SK,56,50,2,56
22,2020-09-17/2020-09-18,Entry_4,US,32,22,0,32
22,2020-09-17/2020-09-18,Entry_40,AL,1200,0,0,1200
22,2020-09-17/2020-09-18,Entry_41,AL,2818,1766,4,2818
22,2020-09-17/2020-09-18,Entry_41,Other,62,10,0,38
22,2020-09-17/2020-09-18,Entry_5,DE,296,76,0,90
22,2020-09-17/2020-09-18,Entry_6,AT,30,0,0,0
22,2020-09-17/2020-09-18,Entry_6,CH,154,64,0,84
22,2020-09-17/2020-09-18,Entry_6,DE,442,2,0,2
22,2020-09-17/2020-09-18,Entry_6,GB,282,24,0,26
22,2020-09-17/2020-09-18,Entry_6,NL,70,50,0,58
22,2020-09-17/2020-09-18,Entry_6,Other,42,16,0,30
22,2020-09-17/2020-09-18,Entry_8,Other,40,0,0,16
22,2020-09-17/2020-09-18,Entry_8,TR,412,0,0,412
22,2020-09-17/2020-09-18,Entry_9,NL,30,8,0,30
23,2020-09-19/2020-09-20,Entry_1,AL,44,14,0,44
23,2020-09-19/2020-09-20,Entry_1,BG,6166,440,0,3966
23,2020-09-19/2020-09-20,Entry_1,CZ,44,8,0,44
23,2020-09-19/2020-09-20,Entry_1,DE,88,12,0,88
23,2020-09-19/2020-09-20,Entry_1,IT,26,2,0,26
23,2020-09-19/2020-09-20,Entry_1,MD,62,6,0,62
23,2020-09-19/2020-09-20,Entry_1,MK,40,4,0,40
23,2020-09-19/2020-09-20,Entry_1,Other,130,16,0,130
23,2020-09-19/2020-09-20,Entry_1,PL,168,4,0,168
23,2020-09-19/2020-09-20,Entry_1,RO,1996,194,0,1996
23,2020-09-19/2020-09-20,Entry_1,RS,60,14,0,60
23,2020-09-19/2020-09-20,Entry_1,TR,36,0,0,36
23,2020-09-19/2020-09-20,Entry_1,UA,56,8,2,56
23,2020-09-19/2020-09-20,Entry_10,AT,758,0,0,0
23,2020-09-19/2020-09-20,Entry_10,BE,802,0,0,0
23,2020-09-19/2020-09-20,Entry_10,CH,506,0,0,0
23,2020-09-19/2020-09-20,Entry_10,CI,36,32,0,36
23,2020-09-19/2020-09-20,Entry_10,CZ,970,818,8,936
23,2020-09-19/2020-09-20,Entry_10,DE,8354,0,0,0
23,2020-09-19/2020-09-20,Entry_10,DK,1602,0,0,0
23,2020-09-19/2020-09-20,Entry_10,FI,28,10,0,28
23,2020-09-19/2020-09-20,Entry_10,FR,1768,920,2,1190
23,2020-09-19/2020-09-20,Entry_10,GB,7146,150,0,172
23,2020-09-19/2020-09-20,Entry_10,IL,110,62,0,110
23,2020-09-19/2020-09-20,Entry_10,IT,386,0,0,0
23,2020-09-19/2020-09-20,Entry_10,LT,56,34,0,56
23,2020-09-19/2020-09-20,Entry_10,LU,58,6,0,6
23,2020-09-19/2020-09-20,Entry_10,NL,410,12,2,118
23,2020-09-19/2020-09-20,Entry_10,Other,144,76,0,114
23,2020-09-19/2020-09-20,Entry_10,PL,90,0,0,4
23,2020-09-19/2020-09-20,Entry_10,SE,198,0,0,0
23,2020-09-19/2020-09-20,Entry_10,SI,176,0,0,0
23,2020-09-19/2020-09-20,Entry_10,SK,64,12,0,30
23,2020-09-19/2020-09-20,Entry_11,NL,26,0,0,26
23,2020-09-19/2020-09-20,Entry_11,SI,112,98,0,98
23,2020-09-19/2020-09-20,Entry_12,Other,28,2,0,28
23,2020-09-19/2020-09-20,Entry_13,AT,226,0,0,0
23,2020-09-19/2020-09-20,Entry_13,BE,114,0,0,0
23,2020-09-19/2020-09-20,Entry_13,BG,238,0,0,0
23,2020-09-19/2020-09-20,Entry_13,CH,416,0,0,0
23,2020-09-19/2020-09-20,Entry_13,CZ,56,10,2,12
23,2020-09-19/2020-09-20,Entry_13,DE,824,0,0,0
23,2020-09-19/2020-09-20,Entry_13,FR,1074,476,4,532
23,2020-09-19/2020-09-20,Entry_13,GB,734,0,0,0
23,2020-09-19/2020-09-20,Entry_13,IT,194,0,0,0
23,2020-09-19/2020-09-20,Entry_13,NL,72,2,0,2
23,2020-09-19/2020-09-20,Entry_13,Other,158,54,2,82
23,2020-09-19/2020-09-20,Entry_13,PL,540,48,4,52
23,2020-09-19/2020-09-20,Entry_13,RO,266,0,0,0
23,2020-09-19/2020-09-20,Entry_15,AT,484,0,0,0
23,2020-09-19/2020-09-20,Entry_15,BE,178,0,0,0
23,2020-09-19/2020-09-20,Entry_15,CH,220,0,0,0
23,2020-09-19/2020-09-20,Entry_15,CZ,102,22,0,22
23,2020-09-19/2020-09-20,Entry_15,DE,798,0,0,0
23,2020-09-19/2020-09-20,Entry_15,ES,32,0,0,0
23,2020-09-19/2020-09-20,Entry_15,FR,718,368,0,478
23,2020-09-19/2020-09-20,Entry_15,GB,794,0,0,0
23,2020-09-19/2020-09-20,Entry_15,IT,344,0,0,0
23,2020-09-19/2020-09-20,Entry_15,Other,112,22,0,44
23,2020-09-19/2020-09-20,Entry_15,PL,352,28,0,30
23,2020-09-19/2020-09-20,Entry_15,PT,26,24,2,26
23,2020-09-19/2020-09-20,Entry_15,RO,162,0,0,0
23,2020-09-19/2020-09-20,Entry_15,SK,52,0,0,0
23,2020-09-19/2020-09-20,Entry_16,DE,440,52,0,56
23,2020-09-19/2020-09-20,Entry_16,DK,294,20,0,30
23,2020-09-19/2020-09-20,Entry_16,NL,68,28,0,68
23,2020-09-19/2020-09-20,Entry_16,Other,46,30,0,46
23,2020-09-19/2020-09-20,Entry_16,SI,82,0,0,0
23,2020-09-19/2020-09-20,Entry_17,AE,306,4,0,306
23,2020-09-19/2020-09-20,Entry_17,AL,198,152,4,198
23,2020-09-19/2020-09-20,Entry_17,AT,888,0,0,0
23,2020-09-19/2020-09-20,Entry_17,AU,42,18,0,42
23,2020-09-19/2020-09-20,Entry_17,BD,42,26,0,42
23,2020-09-19/2020-09-20,Entry_17,BE,804,0,0,0
23,2020-09-19/2020-09-20,Entry_17,BG,216,0,0,0
23,2020-09-19/2020-09-20,Entry_17,CA,170,144,0,170
23,2020-09-19/2020-09-20,Entry_17,CH,1962,0,0,0
23,2020-09-19/2020-09-20,Entry_17,CI,40,30,0,40
23,2020-09-19/2020-09-20,Entry_17,CN,90,54,0,90
23,2020-09-19/2020-09-20,Entry_17,CY,1876,0,0,0
23,2020-09-19/2020-09-20,Entry_17,CZ,386,114,2,136
23,2020-09-19/2020-09-20,Entry_17,DE,5526,0,0,0
23,2020-09-19/2020-09-20,Entry_17,DK,434,0,0,0
23,2020-09-19/2020-09-20,Entry_17,EE,38,34,0,38
23,2020-09-19/2020-09-20,Entry_17,EG,320,168,0,320
23,2020-09-19/2020-09-20,Entry_17,ES,512,60,0,98
23,2020-09-19/2020-09-20,Entry_17,FI,32,28,0,32
23,2020-09-19/2020-09-20,Entry_17,FR,4998,1560,6,1962
23,2020-09-19/2020-09-20,Entry_17,GB,4092,0,0,0
23,2020-09-19/2020-09-20,Entry_17,HR,112,104,6,112
23,2020-09-19/2020-09-20,Entry_17,HU,46,2,0,46
23,2020-09-19/2020-09-20,Entry_17,IE,404,0,0,0
23,2020-09-19/2020-09-20,Entry_17,IL,760,248,0,418
23,2020-09-19/2020-09-20,Entry_17,IN,26,16,2,26
23,2020-09-19/2020-09-20,Entry_17,IT,1230,0,0,0
23,2020-09-19/2020-09-20,Entry_17,LB,138,50,2,138
23,2020-09-19/2020-09-20,Entry_17,LT,88,78,0,88
23,2020-09-19/2020-09-20,Entry_17,LU,60,16,0,48
23,2020-09-19/2020-09-20,Entry_17,LV,54,46,0,54
23,2020-09-19/2020-09-20,Entry_17,MT,156,118,0,156
23,2020-09-19/2020-09-20,Entry_17,NG,42,28,2,42
23,2020-09-19/2020-09-20,Entry_17,NL,1290,232,0,258
23,2020-09-19/2020-09-20,Entry_17,NO,96,62,0,96
23,2020-09-19/2020-09-20,Entry_17,Other,586,408,0,586
23,2020-09-19/2020-09-20,Entry_17,PH,26,14,0,26
23,2020-09-19/2020-09-20,Entry_17,PK,34,20,0,34
23,2020-09-19/2020-09-20,Entry_17,PL,1764,218,0,264
23,2020-09-19/2020-09-20,Entry_17,PT,244,182,0,244
23,2020-09-19/2020-09-20,Entry_17,RO,364,0,0,0
23,2020-09-19/2020-09-20,Entry_17,RS,48,42,0,48
23,2020-09-19/2020-09-20,Entry_17,RU,112,40,0,112
23,2020-09-19/2020-09-20,Entry_17,SE,396,0,0,0
23,2020-09-19/2020-09-20,Entry_17,SG,32,24,0,32
23,2020-09-19/2020-09-20,Entry_17,SI,38,0,0,0
23,2020-09-19/2020-09-20,Entry_17,SK,52,0,0,0
23,2020-09-19/2020-09-20,Entry_17,TR,90,58,0,90
23,2020-09-19/2020-09-20,Entry_17,UA,78,52,0,78
23,2020-09-19/2020-09-20,Entry_17,US,392,212,0,328
23,2020-09-19/2020-09-20,Entry_18,AT,376,0,0,0
23,2020-09-19/2020-09-20,Entry_18,BE,242,0,0,0
23,2020-09-19/2020-09-20,Entry_18,CH,252,0,0,0
23,2020-09-19/2020-09-20,Entry_18,CI,32,20,0,32
23,2020-09-19/2020-09-20,Entry_18,CZ,708,182,6,220
23,2020-09-19/2020-09-20,Entry_18,DE,5866,0,0,0
23,2020-09-19/2020-09-20,Entry_18,FR,628,360,2,440
23,2020-09-19/2020-09-20,Entry_18,GB,6484,0,0,0
23,2020-09-19/2020-09-20,Entry_18,IE,382,0,0,0
23,2020-09-19/2020-09-20,Entry_18,IT,214,0,0,0
23,2020-09-19/2020-09-20,Entry_18,LT,38,36,0,38
23,2020-09-19/2020-09-20,Entry_18,LU,38,26,0,38
23,2020-09-19/2020-09-20,Entry_18,NL,94,2,0,2
23,2020-09-19/2020-09-20,Entry_18,Other,190,70,0,106
23,2020-09-19/2020-09-20,Entry_18,PL,2416,256,6,324
23,2020-09-19/2020-09-20,Entry_18,SK,166,0,0,0
23,2020-09-19/2020-09-20,Entry_19,AT,284,0,0,0
23,2020-09-19/2020-09-20,Entry_19,BE,464,0,0,0
23,2020-09-19/2020-09-20,Entry_19,CH,414,2,0,8
23,2020-09-19/2020-09-20,Entry_19,CI,30,26,0,30
23,2020-09-19/2020-09-20,Entry_19,CZ,174,14,0,46
23,2020-09-19/2020-09-20,Entry_19,DE,5972,0,0,0
23,2020-09-19/2020-09-20,Entry_19,FR,658,400,0,488
23,2020-09-19/2020-09-20,Entry_19,GB,3764,100,0,126
23,2020-09-19/2020-09-20,Entry_19,IT,96,0,0,0
23,2020-09-19/2020-09-20,Entry_19,LU,28,22,0,28
23,2020-09-19/2020-09-20,Entry_19,NL,416,10,0,76
23,2020-09-19/2020-09-20,Entry_19,Other,90,52,0,62
23,2020-09-19/2020-09-20,Entry_19,PL,2094,212,2,256
23,2020-09-19/2020-09-20,Entry_19,SI,126,0,0,0
23,2020-09-19/2020-09-20,Entry_2,BG,238,0,0,0
23,2020-09-19/2020-09-20,Entry_2,Other,48,2,0,14
23,2020-09-19/2020-09-20,Entry_20,AT,134,0,0,0
23,2020-09-19/2020-09-20,Entry_20,CH,126,0,0,0
23,2020-09-19/2020-09-20,Entry_20,CZ,146,52,0,72
23,2020-09-19/2020-09-20,Entry_20,DE,1236,0,0,0
23,2020-09-19/2020-09-20,Entry_20,DK,156,82,0,86
23,2020-09-19/2020-09-20,Entry_20,FR,306,258,2,306
23,2020-09-19/2020-09-20,Entry_20,GB,1018,0,0,0
23,2020-09-19/2020-09-20,Entry_20,IE,108,0,0,0
23,2020-09-19/2020-09-20,Entry_20,IT,120,0,0,0
23,2020-09-19/2020-09-20,Entry_20,NL,344,16,0,100
23,2020-09-19/2020-09-20,Entry_20,Other,82,38,0,54
23,2020-09-19/2020-09-20,Entry_20,PL,784,124,0,130
23,2020-09-19/2020-09-20,Entry_20,SI,30,0,0,0
23,2020-09-19/2020-09-20,Entry_20,SK,52,48,2,52
23,2020-09-19/2020-09-20,Entry_21,AT,104,4,0,4
23,2020-09-19/2020-09-20,Entry_21,DE,394,0,0,0
23,2020-09-19/2020-09-20,Entry_21,GB,2658,162,0,204
23,2020-09-19/2020-09-20,Entry_21,IT,104,0,0,0
23,2020-09-19/2020-09-20,Entry_21,Other,124,66,0,112
23,2020-09-19/2020-09-20,Entry_22,AT,230,0,0,0
23,2020-09-19/2020-09-20,Entry_22,BE,38,0,0,0
23,2020-09-19/2020-09-20,Entry_22,CH,42,0,0,0
23,2020-09-19/2020-09-20,Entry_22,CZ,264,18,0,20
23,2020-09-19/2020-09-20,Entry_22,DE,1224,0,0,0
23,2020-09-19/2020-09-20,Entry_22,DK,158,84,0,124
23,2020-09-19/2020-09-20,Entry_22,GB,1752,0,0,0
23,2020-09-19/2020-09-20,Entry_22,NL,840,160,0,202
23,2020-09-19/2020-09-20,Entry_22,Other,78,34,0,48
23,2020-09-19/2020-09-20,Entry_22,PL,32,6,0,6
23,2020-09-19/2020-09-20,Entry_23,CH,148,88,0,94
23,2020-09-19/2020-09-20,Entry_24,AT,80,56,0,80
23,2020-09-19/2020-09-20,Entry_29,Other,64,12,0,64
23,2020-09-19/2020-09-20,Entry_3,AL,284,6,0,284
23,2020-09-19/2020-09-20,Entry_3,CZ,32,0,0,0
23,2020-09-19/2020-09-20,Entry_3,DE,140,0,0,0
23,2020-09-19/2020-09-20,Entry_3,MK,652,0,0,652
23,2020-09-19/2020-09-20,Entry_3,Other,148,0,0,38
23,2020-09-19/2020-09-20,Entry_3,RS,80,0,0,80
23,2020-09-19/2020-09-20,Entry_30,AT,298,44,0,54
23,2020-09-19/2020-09-20,Entry_30,DE,44,0,0,0
23,2020-09-19/2020-09-20,Entry_30,DK,208,2,0,2
23,2020-09-19/2020-09-20,Entry_30,GB,764,84,0,116
23,2020-09-19/2020-09-20,Entry_30,Other,88,62,0,68
23,2020-09-19/2020-09-20,Entry_30,RO,194,0,0,0
23,2020-09-19/2020-09-20,Entry_31,AT,26,0,0,0
23,2020-09-19/2020-09-20,Entry_31,DE,124,0,0,2
23,2020-09-19/2020-09-20,Entry_31,FR,150,4,0,102
23,2020-09-19/2020-09-20,Entry_31,GB,84,0,0,0
23,2020-09-19/2020-09-20,Entry_33,AT,1042,0,0,0
23,2020-09-19/2020-09-20,Entry_33,BE,942,0,0,0
23,2020-09-19/2020-09-20,Entry_33,CH,1306,0,0,0
23,2020-09-19/2020-09-20,Entry_33,CI,60,40,2,60
23,2020-09-19/2020-09-20,Entry_33,CY,116,0,0,0
23,2020-09-19/2020-09-20,Entry_33,CZ,1258,414,0,488
23,2020-09-19/2020-09-20,Entry_33,DE,16838,0,0,0
23,2020-09-19/2020-09-20,Entry_33,DK,608,0,0,0
23,2020-09-19/2020-09-20,Entry_33,FR,3454,2042,6,2512
23,2020-09-19/2020-09-20,Entry_33,GB,1754,0,0,0
23,2020-09-19/2020-09-20,Entry_33,IL,262,142,0,212
23,2020-09-19/2020-09-20,Entry_33,IT,270,0,0,0
23,2020-09-19/2020-09-20,Entry_33,LU,72,0,0,2
23,2020-09-19/2020-09-20,Entry_33,NL,380,18,0,70
23,2020-09-19/2020-09-20,Entry_33,Other,218,96,0,168
23,2020-09-19/2020-09-20,Entry_33,PL,4150,372,4,488
23,2020-09-19/2020-09-20,Entry_33,RO,236,0,0,0
23,2020-09-19/2020-09-20,Entry_33,SI,38,0,0,0
23,2020-09-19/2020-09-20,Entry_33,SK,62,0,0,0
23,2020-09-19/2020-09-20,Entry_34,AT,482,0,0,0
23,2020-09-19/2020-09-20,Entry_34,BE,326,0,0,0
23,2020-09-19/2020-09-20,Entry_34,CY,48,0,0,0
23,2020-09-19/2020-09-20,Entry_34,CZ,34,10,0,24
23,2020-09-19/2020-09-20,Entry_34,DE,1668,0,0,0
23,2020-09-19/2020-09-20,Entry_34,DK,1790,0,0,0
23,2020-09-19/2020-09-20,Entry_34,FI,36,4,0,36
23,2020-09-19/2020-09-20,Entry_34,FR,224,126,0,184
23,2020-09-19/2020-09-20,Entry_34,GB,1024,18,0,24
23,2020-09-19/2020-09-20,Entry_34,IE,144,2,0,8
23,2020-09-19/2020-09-20,Entry_34,NL,64,8,0,20
23,2020-09-19/2020-09-20,Entry_34,NO,86,52,0,86
23,2020-09-19/2020-09-20,Entry_34,Other,148,34,0,66
23,2020-09-19/2020-09-20,Entry_34,PL,2382,302,0,336
23,2020-09-19/2020-09-20,Entry_34,RO,168,0,0,0
23,2020-09-19/2020-09-20,Entry_34,SE,324,76,0,96
23,2020-09-19/2020-09-20,Entry_36,AT,82,0,0,0
23,2020-09-19/2020-09-20,Entry_36,BG,42,0,0,0
23,2020-09-19/2020-09-20,Entry_36,CH,184,32,0,58
23,2020-09-19/2020-09-20,Entry_36,DE,472,0,0,0
23,2020-09-19/2020-09-20,Entry_36,FR,72,58,0,72
23,2020-09-19/2020-09-20,Entry_36,IT,746,0,0,0
23,2020-09-19/2020-09-20,Entry_36,NL,42,4,0,4
23,2020-09-19/2020-09-20,Entry_36,Other,136,56,0,66
23,2020-09-19/2020-09-20,Entry_38,DE,28,26,0,28
23,2020-09-19/2020-09-20,Entry_38,Other,52,34,0,52
23,2020-09-19/2020-09-20,Entry_39,AT,84,48,0,84
23,2020-09-19/2020-09-20,Entry_39,BG,384,0,0,0
23,2020-09-19/2020-09-20,Entry_39,CH,104,74,0,104
23,2020-09-19/2020-09-20,Entry_39,CZ,34,28,0,34
23,2020-09-19/2020-09-20,Entry_39,DE,552,0,0,0
23,2020-09-19/2020-09-20,Entry_39,ES,38,14,0,38
23,2020-09-19/2020-09-20,Entry_39,FR,58,34,0,58
23,2020-09-19/2020-09-20,Entry_39,IT,808,190,0,378
23,2020-09-19/2020-09-20,Entry_39,NL,52,26,0,52
23,2020-09-19/2020-09-20,Entry_39,Other,108,64,0,106
23,2020-09-19/2020-09-20,Entry_39,RO,66,0,0,0
23,2020-09-19/2020-09-20,Entry_39,TR,146,96,0,146
23,2020-09-19/2020-09-20,Entry_4,AT,386,0,0,0
23,2020-09-19/2020-09-20,Entry_4,BE,166,0,0,0
23,2020-09-19/2020-09-20,Entry_4,CH,376,0,0,0
23,2020-09-19/2020-09-20,Entry_4,CI,32,30,0,32
23,2020-09-19/2020-09-20,Entry_4,CY,1006,76,0,90
23,2020-09-19/2020-09-20,Entry_4,CZ,110,98,0,110
23,2020-09-19/2020-09-20,Entry_4,DE,5766,0,0,0
23,2020-09-19/2020-09-20,Entry_4,DK,212,28,0,32
23,2020-09-19/2020-09-20,Entry_4,ES,46,34,0,46
23,2020-09-19/2020-09-20,Entry_4,FR,744,626,8,744
23,2020-09-19/2020-09-20,Entry_4,GB,1582,32,0,40
23,2020-09-19/2020-09-20,Entry_4,IL,280,204,0,280
23,2020-09-19/2020-09-20,Entry_4,IT,160,0,0,0
23,2020-09-19/2020-09-20,Entry_4,NL,1170,344,0,376
